TagID;Keyword;Count;Nomalized Keyword;Topic/Domain;Business Area;Comments
5658;context management;2;context management;;;
18405;contextual product feature;1;contextual product feature;;;
3876;Continuous Improvement;3;continuous improvement;Continuous Improvement;;
3870;Continuous Improvement tool;1;continuous improvement tool;Continuous Improvement;;
5659;contraint solving;1;constraint solving;;;
5660;control;1;control;;;
5661;control version;1;control version;;;
4163;Controllability;1;controllability;;;
5023;coolant;1;coolant;;;
18955;cooperation;1;cooperation;;;
4759;Cooperative design;1;cooperative design;;;
5663;cooperative PLM;1;cooperative product lifecycle management;;;
18608;Cooperative Service Registries;1;cooperative service registry;;;
18742;Coordinate Measuring Machine (CMM);1;coordinate measuring machine;;;
4000;coordination;2;coordination;;;
18892;coordination management;1;coordination management;;;
5665;core product model;3;core product model;;;
4690;corporate environmental management;1;corporate environmental management;;;
5666;corporate strategy;1;corporate strategy;;;
5667;corrective action system;1;corrective action system;;;
18436;Corrugated Board;1;corrugated board;;;
5669;cost;1;cost;Costing;;
5670;cost drivers;1;cost driver;Costing;;
5671;cost estimation;1;cost estimation;Costing;;
5312;Cost Index Model;1;cost index model;Costing;;
5672;cost maintenance;1;cost maintenance;Costing;;
4121;Cost modelling;1;cost modeling;Costing;;
4101;Cost Tools;1;cost tool;Costing;;
5674;cost trade-offs;1;cost trade off;Costing;;
5675;cost-function value matrix;1;cost function value matrix;Costing;;
4497;costs;1;cost;Costing;;
3951;Coupling;1;coupling;;;
6402;CPD;1;collaborative product development;Collaboration;;
6637;CPD (Collaborative Product Development);1;collaborative product development;Collaboration;;
4955;CPI;1;collaborative product innovation;;;
18521;cplm;1;construction product lifecycle management;PLM;;
4062;CPLM(Construction Product Lifecycle Management);1;construction product lifecycle management;PLM;;
3947;CPM;1;core product model ;;;
4076;Creativity;1;creativity;;;
5042;Credible Commitment;1;credible commitment;;;
5045;Credible Deterrence;1;credible deterrence;;;
5676;criteria;1;criterion;;;
18411;criterion;1;criterion;;;
3718;CRM;2;customer relationship management;;;
18429;cross-cultural;1;cross cultural;;;
5677;cross-organisational collaboration;1;cross organizational collaboration;;;
6417;cross-organizations;1;cross organization;;;
3948;CSCW;1;computer supported cooperative work;Collaboration;;
5003;CSCW (Computer Supported Cooperative Work);2;computer supported cooperative work;Collaboration;;
18903;CSFs;1;critical success factor;;;
3950;CSP;1;constraint satisfaction problem;;;
3952;CSP solver;1;constraint satisfaction problem solver;;;
5678;cued availability;1;cued availability;;;
5053;Cultural Heritage;1;cultural heritage;;;
18451;culture;1;culture;;;
3778;Curling;1;curling;;;
5062;Curriculum design;1;curriculum design;;;
18886;curriculum development;1;curriculum development;;;
5679;curriculum structure;1;curriculum structure;;;
3738;Customer;1;customer;;;
4606;customer demands;1;customer demand;;;
5681;customer feedback;2;customer feedback;;;
5682;customer integration;1;customer integration;;;
5068;customer orientation;1;customer orientation;;;
5684;customer perceptions;1;customer perception;;;
18426;Customer requirements;2;customer requirement;;;
5685;customer satisfaction;2;customer satisfaction;;;
4100;customer-centric manufacturing;1;customer centric manufacturing;;;
3831;customer-driven;1;customer driven;;;
5687;customisation;1;customization;Variant Management;;
18493;Customization;1;customization;Variant Management;;
5024;DAR;1;decomposition analysis resolution process;;;Unknown acronym
18587;dashboard;1;dashboard;;;
4646;data;4;data;;;
3889;Data Access PAges;1;data access page;;;
5689;data acquisition;1;data acquisition;Data Analysis;;
5690;data aggregation;1;data aggregation;Data Analysis;;
4136;Data and Process Management;1;data and process management;;;
3837;data architecture;1;data architecture;;;
18535;data based product model;1;data based product model;;;
5692;data capture;4;data capture;Data Analysis;;
4629;data classification;1;data classification;Data Analysis;;
4634;data collection;1;data collection;Data Analysis;;
6632;data complexity;1;data complexity;;;
18840;Data consistency;1;data consistency;;;
18567;Data convergence;2;data convergence;Data Analysis;;
18604;data dissemination;4;data dissemination;;;
5035;Data Envelopment Analysis;1;data envelopment analysis;Data Analysis;;
4129;Data Exchange;16;data exchange;;;
18995;Data federation;2;data federation;;;
3874;Data Graph;1;data graph;Data Analysis;;
18400;data information;1;data information;;;
5695;data integration;5;data integration;;;
5697;data management;9;data management;;;
5699;data management system;1;data management system;;;
5700;data management systems;1;data management system;;;
18909;data mapping;2;data mapping;Data Analysis;;
5701;data maturity;2;data maturity;;;
5702;data mining;3;data mining;Data Analysis;;
18545;data model;4;data model;;;
3879;data modelling;1;data model;;;
18657;data quality;2;data quality;;;
5705;data reuse;2;data reuse;;;
4371;Data Security;1;data security;;;
3926;Data semantics;3;data semantic;Data Analysis;;singular ok
5706;data sharing;3;data sharing;;;
4889;Data synchronization;2;data synchronization;;;
19084;Data traceability;1;data traceability;;;
3967;Data Value;1;data value;;;
3689;data warehouse;2;data warehouse;Data Analysis;;
18702;Database;2;database;;;
3958;Datamart;1;datamart;;;
18748;DCSP-based product configuration;1;distributed constraint satisfaction problem based product configuration;;;Unknown acronym
18317;Decentralised systems;1;decentralised system;;;
5707;decision analysis;2;decision analysis;Decision Support;;
4160;Decision Engineering;1;decision engineering;Decision Support;;
5708;decision making;9;decision making;Decision Support;;
5710;decision making models;1;decision making model;Decision Support;;
3975;Decision Making Trial and Evaluation Laboratory (DEMATEL);1;DEMATEL;Decision Support;;
5711;decision mining;2;decision mining;Decision Support;;
5712;decision process;1;decision process;Decision Support;;
5713;decision support;7;decision support;Decision Support;;
5714;decision support systems;4;decision support system;Decision Support;;
3996;Decision support tool;1;decision support tool;Decision Support;;
5715;decision theory;2;decision theory;Decision Support;;
18483;decision-centric design;1;decision centric design;Decision Support;;
4088;decision-making;1;decision making;Decision Support;;
4087;decision-making and technical capability;1;decision making and technical capability;Decision Support;;
18841;decomposition;1;decomposition;;;
4994;Decomposition and solving;1;decomposition and solving;;;
3763;defect;1;defect;;;
3867;Defence aerospace;1;defence aerospace;;Aerospace Industry;
5717;defence aircraft;1;defence aircraft;;Aerospace Industry;
5718;defence industry;1;defence industry;;Defence Industry;
5719;definitions;1;definition;;;
4007;Deformation feature;1;deformation feature;;;
5720;degradation;2;degradation;;;
18674;degree-of-openness;1;degree of openness;;;
4356;demand chain supply chain;1;demand chain supply chain;;;
4362;Demand life cycles;1;demand lifecycle;;;
6813;democratized innovation;1;democratized innovation;;;
4127;deployment;1;deployment;;;
4153;Description Logic;2;description logics;;;remain plural
4216;Description Logics;1;description logics;;;remain plural
4018;Description Logics (DL);1;description logics;;;remain plural
18335;design;16;design;;;
4490;design analysis;1;design analysis;;;
18659;design and engineering education;1;design and engineering education;;;
18318;design and manufacture;1;design and manufacture;;;
3705;Design and Manufacturing;1;design and manufacture;;;
4680;Design assessment;1;design assessment;;;
5724;design automation;2;design automation;;;
4797;Design Chain;1;design chain;;;
5047;Design Chain Partner Evaluation;1;design chain partner evaluation;;;
3992;Design change;2;design change;;;
5726;design collaboration;2;design collaboration;Collaboration;;
19057;design constraints;2;design constraint;;;
5727;design coordination;4;design coordination;;;
